Duplication;ORF;HM.Stynen;list.Biogrid.HM.Pubmed.id;n.Biogrid.study;n.Biogrid.HM;HM.Biogrid;HM.Kim;HM.PCA;HM.final
SSD-successive;YOR361C;NA;NA;"Affinity Capture-MS(14759368);Affinity Capture-MS(16554755);Affinity Capture-MS(21280672);Affinity Capture-Western(16581774);Affinity Capture-Western(9660829);Affinity Capture-Western(9671501);Affinity Capture-Western(9694884);Co-crystal Structure(25171412);Reconstituted Complex(9660829);Two-hybrid(9660829)";10;7;0;NA;1
SSD-successive;YOR362C;0;NA;"Affinity Capture-MS(16554755);Affinity Capture-MS(22940862)";2;1;0;NA;1
SSD-successive;YOR367W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YOR372C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YOR373W;1;NA;"Two-hybrid(10339566);Two-hybrid(10899120)";2;1;NA;NA;1
SSD-successive;YOR374W;1;NA;Affinity Capture-MS(22940862);1;1;NA;NA;1
SSD-successive;YOR380W;0;NA;Two-hybrid(11283351);1;1;0;NA;1
SSD-successive;YOR381W;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YOR384W;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YOR385W;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YOR388C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YOR389W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YOR391C;0;NA;Co-crystal Structure(21139195);1;1;0;NA;1
SSD-successive;YOR393W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YOR394W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YOR396W;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YPL003W;0;NA;Affinity Capture-MS(11805837);1;0;0;NA;0
SSD-successive;YPL009C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPL010W;0;NA;PCA(18467557);1;0;0;NA;0
SSD-successive;YPL016W;0;NA;"Affinity Capture-MS(16554755);Reconstituted Complex(19345193);Reconstituted Complex(20679490);Reconstituted Complex(28027291)";4;3;0;NA;1
SSD-successive;YPL020C;NA;NA;"Reconstituted Complex(17704192);Two-hybrid(22875988)";2;1;0;NA;1
SSD-successive;YPL029W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPL031C;0;NA;"Affinity Capture-MS(11805837);Affinity Capture-MS(16554755);Biochemical Activity(27524664);Two-hybrid(10688190);Two-hybrid(11283351)";5;1;0;NA;1
SSD-successive;YPL033C;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YPL040C;0;NA;Affinity Capture-MS(22940862);1;1;0;NA;1
SSD-successive;YPL042C;0;NA;NA;NA;NA;NA;NA;0
SSD-successive;YPL043W;0;NA;"Affinity Capture-Western(25877921);Affinity Capture-Western(27077951);Two-hybrid(25877921);Two-hybrid(27077951)";4;4;0;NA;1
SSD-successive;YPL049C;0;NA;"Two-hybrid(10688190);Two-hybrid(18719252)";2;1;0;NA;1
SSD-successive;YPL050C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPL051W;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YPL058C;0;NA;"PCA(18467557);PCA(23831759)";2;0;0;NA;0
SSD-successive;YPL061W;NA;NA;NA;NA;NA;1;NA;1
SSD-successive;YPL063W;0;NA;"Affinity Capture-Western(15878866);Reconstituted Complex(21969381);Two-hybrid(12437924)";3;3;NA;NA;1
SSD-successive;YPL069C;NA;NA;"Co-crystal Structure(16554305);Co-crystal Structure(18442135);Reconstituted Complex(16554305);Reconstituted Complex(19245203)";4;4;0;NA;1
SSD-successive;YPL074W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPL075W;NA;NA;"Affinity Capture-Western(27153533);Two-hybrid(22875988)";2;1;0;NA;1
SSD-successive;YPL082C;NA;NA;Affinity Capture-MS(18596064);1;1;0;NA;1
SSD-successive;YPL085W;0;NA;PCA(27440402);1;1;0;NA;1
SSD-successive;YPL088W;0;NA;"Two-hybrid(11283351);Two-hybrid(18719252)";2;2;0;NA;1
SSD-successive;YPL089C;NA;NA;Reconstituted Complex(19345193);1;1;0;NA;1
SSD-successive;YPL093W;NA;NA;"Affinity Capture-MS(12808088);Affinity Capture-MS(16888624);Affinity Capture-MS(23874617);Two-hybrid(16861225);Two-hybrid(25877921)";5;4;0;NA;1
SSD-successive;YPL100W;1;NA;NA;NA;NA;NA;NA;1
SSD-successive;YPL104W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPL107W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPL109C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPL110C;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YPL115C;1;NA;Affinity Capture-MS(11805837);1;0;0;NA;1
SSD-successive;YPL116W;1;NA;"Affinity Capture-MS(16554755);PCA(18467557);PCA(22615397);Reconstituted Complex(10535926)";4;3;NA;NA;1
SSD-successive;YPL125W;NA;NA;Two-hybrid(18719252);1;0;0;NA;0
SSD-successive;YPL126W;0;NA;"Affinity Capture-MS(11805837);Affinity Capture-MS(12150911);Affinity Capture-MS(16554755);Two-hybrid(20385600)";4;1;0;NA;1
SSD-successive;YPL129W;NA;NA;"Affinity Capture-MS(10788514);Affinity Capture-MS(12052880);Affinity Capture-MS(14759368);Affinity Capture-MS(16554755)";4;0;0;NA;0
SSD-successive;YPL133C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPL138C;0;NA;"Affinity Capture-MS(16554755);Affinity Capture-MS(16921172);Affinity Capture-MS(29444071);Affinity Capture-Western(29444071);Two-hybrid(22875988)";5;1;0;NA;1
SSD-successive;YPL150W;0;NA;Biochemical Activity(16319894);1;0;0;NA;0
SSD-successive;YPL151C;0;NA;"Affinity Capture-MS(11884590);Affinity Capture-MS(16554755);Two-hybrid(10688190)";3;1;0;NA;1
SSD-successive;YPL153C;0;NA;"Affinity Capture-MS(11805837);Affinity Capture-MS(16554755);Affinity Capture-Western(18239457);Biochemical Activity(12917350);Biochemical Activity(16751663);Biochemical Activity(20061370);Biochemical Activity(22323608);Biochemical Activity(24815189);Biochemical Activity(28858528);Co-crystal Structure(24815189);Reconstituted Complex(18239457);Reconstituted Complex(22323608);Reconstituted Complex(24815189)";13;10;0;NA;1
SSD-successive;YPL154C;0;NA;NA;NA;NA;NA;NA;0
SSD-successive;YPL155C;1;NA;"Two-hybrid(11087867);Two-hybrid(22875988)";2;1;0;NA;1
SSD-successive;YPL158C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPL159C;NA;NA;Two-hybrid(11283351);1;0;NA;NA;0
SSD-successive;YPL160W;NA;NA;Affinity Capture-MS(16554755);1;0;0;NA;0
SSD-successive;YPL164C;0;NA;Affinity Capture-MS(11805837);1;0;0;NA;0
SSD-successive;YPL167C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPL169C;0;NA;"Affinity Capture-MS(17922018);Affinity Capture-Western(11390651)";2;1;NA;NA;1
SSD-successive;YPL174C;0;NA;"Affinity Capture-Western(16291862);Affinity Capture-Western(18245366);PCA(22875988);Two-hybrid(11489916);Two-hybrid(18719252);Two-hybrid(22875988)";6;2;0;NA;1
SSD-successive;YPL178W;0;NA;"Affinity Capture-MS(14759368);Affinity Capture-MS(16554755)";2;1;0;NA;1
SSD-successive;YPL179W;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YPL180W;0;NA;PCA(21118957);1;1;0;NA;1
SSD-successive;YPL181W;0;NA;"Affinity Capture-MS(16286008);Affinity Capture-MS(16554755)";2;1;0;NA;1
SSD-successive;YPL183C;0;NA;"Affinity Capture-MS(14759368);Affinity Capture-MS(16554755)";2;1;0;NA;1
SSD-successive;YPL184C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPL186C;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YPL190C;NA;NA;"Affinity Capture-MS(16554755);PCA(25611193);Reconstituted Complex(23192344);Two-hybrid(18342605)";4;3;NA;NA;1
SSD-successive;YPL195W;1;NA;Affinity Capture-MS(16554755);1;0;1;NA;1
SSD-successive;YPL204W;0;NA;"Affinity Capture-MS(11805837);Affinity Capture-Western(19013276);Biochemical Activity(22813733)";3;2;0;NA;1
SSD-successive;YPL206C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPL208W;NA;NA;Affinity Capture-MS(16554755);1;0;0;NA;0
SSD-successive;YPL209C;0;NA;"Biochemical Activity(23454383);Two-hybrid(17634282)";2;1;0;NA;1
SSD-successive;YPL213W;0;NA;"Affinity Capture-MS(16554755);Affinity Capture-MS(16618970)";2;1;0;NA;1
SSD-successive;YPL217C;NA;NA;"Affinity Capture-MS(16554755);Affinity Capture-MS(21724601)";2;1;NA;NA;1
SSD-successive;YPL231W;NA;NA;Co-crystal Structure(18725634);1;1;NA;NA;1
SSD-successive;YPL234C;0;NA;"Affinity Capture-Western(12038966);Reconstituted Complex(12038966)";2;2;0;NA;1
SSD-successive;YPL239W;0;NA;Affinity Capture-Western(26831757);1;0;0;NA;0
SSD-successive;YPL242C;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YPL243W;0;NA;Affinity Capture-MS(16554755);1;0;0;NA;0
SSD-successive;YPL247C;0;NA;Affinity Capture-MS(16554755);1;0;0;NA;0
SSD-successive;YPL248C;0;NA;"Co-crystal Structure(1557122);Co-crystal Structure(18611375);PCA(28333434);Reconstituted Complex(18611375)";4;4;NA;NA;1
SSD-successive;YPL255W;0;NA;"FRET(20139001);Protein-peptide(11967834);Reconstituted Complex(20139001)";3;3;NA;NA;1
SSD-successive;YPL257W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPL258C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPL259C;NA;NA;"Affinity Capture-MS(16554755);Affinity Capture-MS(22940862);Affinity Capture-Western(10564262)";3;2;0;NA;1
SSD-successive;YPL260W;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YPL263C;0;NA;Affinity Capture-MS(14759368);1;1;0;NA;1
SSD-successive;YPL265W;1;NA;"PCA(18467557);PCA(22844449)";2;2;0;NA;1
SSD-successive;YPL270W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPL273W;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YPL277C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPL278C;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YPL280W;0;NA;Two-hybrid(18719252);1;1;0;NA;1
SSD-successive;YPL281C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPL282C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPL283C;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YPR003C;0;NA;PCA(16093310);1;1;0;NA;1
SSD-successive;YPR010C;NA;NA;"Affinity Capture-MS(16554755);Affinity Capture-MS(22940862);Affinity Capture-MS(23209026)";3;2;0;NA;1
SSD-successive;YPR017C;0;NA;Affinity Capture-MS(11805837);1;0;0;NA;0
SSD-successive;YPR018W;NA;NA;"Affinity Capture-MS(11805837);Two-hybrid(17634282)";2;1;0;NA;1
SSD-successive;YPR019W;0;NA;Affinity Capture-Western(26686640);1;0;0;NA;0
SSD-successive;YPR021C;0;NA;PCA(16093310);1;0;NA;NA;0
SSD-successive;YPR022C;0;NA;Reconstituted Complex(19345193);1;1;0;NA;1
SSD-successive;YPR024W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPR027C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPR029C;NA;NA;"Affinity Capture-MS(22940862);PCA(18467557);PCA(22615397);Two-hybrid(11283351)";4;3;1;NA;1
SSD-successive;YPR031W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPR033C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPR034W;NA;NA;Affinity Capture-MS(16554755);1;0;0;NA;0
SSD-successive;YPR047W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPR048W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPR049C;0;NA;"Affinity Capture-MS(16554755);Affinity Capture-MS(22940862);Affinity Capture-MS(23904270);Affinity Capture-Western(11309418);Affinity Capture-Western(15659643);Affinity Capture-Western(26166702);Two-hybrid(15659643);Two-hybrid(18719252);Two-hybrid(19591838);Two-hybrid(22875988)";10;5;0;NA;1
SSD-successive;YPR051W;0;NA;Affinity Capture-MS(16554755);1;0;0;NA;0
SSD-successive;YPR055W;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YPR061C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPR062W;NA;NA;"Co-crystal Structure(12637534);PCA(22615397);Two-hybrid(18719252)";3;3;0;NA;1
SSD-successive;YPR065W;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YPR066W;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YPR068C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPR071W;0;NA;"Two-hybrid(11283351);Two-hybrid(18719252)";2;2;0;NA;1
SSD-successive;YPR072W;0;NA;"Affinity Capture-Western(19707589);Protein-peptide(11967834);Two-hybrid(22875988)";3;2;0;NA;1
SSD-successive;YPR078C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPR082C;NA;NA;Two-hybrid(10688190);1;0;0;NA;0
SSD-successive;YPR091C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPR093C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPR095C;0;NA;NA;NA;NA;NA;NA;0
SSD-successive;YPR101W;0;NA;"Affinity Capture-MS(11884590);Two-hybrid(11018040)";2;0;0;NA;0
SSD-successive;YPR103W;0;NA;"Affinity Capture-MS(14759368);Affinity Capture-MS(15253422);Affinity Capture-MS(16554755);Affinity Capture-MS(22940862);Two-hybrid(11595789)";5;2;NA;NA;1
SSD-successive;YPR104C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPR105C;NA;NA;"Affinity Capture-MS(16554755);Affinity Capture-Western(15932880);Two-hybrid(15932880)";3;0;0;NA;0
SSD-successive;YPR106W;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YPR107C;NA;NA;Affinity Capture-MS(16554755);1;0;0;NA;0
SSD-successive;YPR108W;0;NA;"Affinity Capture-MS(16554755);Two-hybrid(22875988)";2;0;NA;NA;0
SSD-successive;YPR112C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPR113W;1;NA;"PCA(18467557);PCA(22615397);Two-hybrid(18719252)";3;2;0;NA;1
SSD-successive;YPR117W;NA;NA;Two-hybrid(22875988);1;0;0;NA;0
SSD-successive;YPR118W;0;NA;"Co-crystal Structure(15215245);Two-hybrid(18719252)";2;2;NA;NA;1
SSD-successive;YPR121W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPR127W;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YPR128C;0;NA;PCA(16093310);1;0;1;NA;1
SSD-successive;YPR131C;0;NA;"Affinity Capture-MS(14759368);Affinity Capture-MS(16554755)";2;1;0;NA;1
SSD-successive;YPR133C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPR137W;NA;NA;"Affinity Capture-MS(12150911);Affinity Capture-MS(14759368)";2;1;0;NA;1
SSD-successive;YPR141C;0;NA;"PCA(22875988);Reconstituted Complex(16107877);Two-hybrid(11087867);Two-hybrid(17634282);Two-hybrid(22875988)";5;1;0;NA;1
SSD-successive;YPR144C;0;NA;"Affinity Capture-MS(12150911);Affinity Capture-MS(16554755);Affinity Capture-MS(22431976);Affinity Capture-MS(29361028);Affinity Capture-Western(28244370)";5;2;NA;NA;1
SSD-successive;YPR151C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPR152C;0;NA;"Affinity Capture-MS(21386897);Affinity Capture-Western(21386897);Two-hybrid(21386897)";3;1;0;NA;1
SSD-successive;YPR161C;NA;NA;Affinity Capture-MS(16554755);1;0;0;NA;0
SSD-successive;YPR165W;NA;NA;Two-hybrid(11489916);1;0;NA;NA;0
SSD-successive;YPR171W;NA;NA;Affinity Capture-MS(16554755);1;0;0;NA;0
SSD-successive;YPR173C;1;NA;"Co-crystal Structure(17949747);Co-crystal Structure(18272179);Co-crystal Structure(18929572);Co-crystal Structure(28379137);Reconstituted Complex(17949747);Reconstituted Complex(18929572);Reconstituted Complex(23913684);Reconstituted Complex(24161953);Two-hybrid(11283351);Two-hybrid(15086794);Two-hybrid(16704411);Two-hybrid(18719252)";12;9;NA;NA;1
SSD-successive;YPR176C;0;NA;Two-hybrid(18719252);1;0;0;NA;0
SSD-successive;YPR178W;NA;NA;"Affinity Capture-MS(11805837);Affinity Capture-MS(16554755);Two-hybrid(11283351);Two-hybrid(9826507)";4;0;0;NA;0
SSD-successive;YPR179C;0;NA;"Affinity Capture-MS(16554755);Two-hybrid(22875988)";2;0;0;NA;0
SSD-successive;YPR180W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPR182W;NA;NA;"Affinity Capture-MS(16554755);Co-crystal Structure(12618433);Reconstituted Complex(12618433);Two-hybrid(10688190)";4;2;NA;NA;1
SSD-successive;YPR186C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPR188C;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YPR189W;NA;NA;PCA(18467557);1;1;0;NA;1
SSD-successive;YPR191W;1;NA;Two-hybrid(11283351);1;0;0;NA;1
SSD-successive;YPR192W;NA;NA;PCA(16093310);1;0;0;NA;0
SSD-successive;YPR196W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPR198W;0;NA;PCA(16093310);1;0;0;NA;0
SSD-successive;YPR199C;0;NA;"Affinity Capture-Western(17200139);FRET(23661758);Two-hybrid(22875988)";3;3;0;NA;1
SSD-successive;YPR203W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YPR204W;0;NA;NA;NA;NA;0;NA;0
WGD;YAL015C;0;NA;Affinity Capture-MS(11805837);1;0;0;NA;0
WGD;YAL017W;0;NA;"Affinity Capture-MS(11805837);Affinity Capture-MS(16554755)";2;0;0;0;0
WGD;YAL028W;NA;NA;Affinity Capture-Western(21097665);1;0;0;NA;0
WGD;YAL029C;1;NA;"Affinity Capture-MS(20457760);Affinity Capture-Western(17893244);PCA(18467557)";3;1;1;NA;1
WGD;YAL030W;0;NA;Two-hybrid(22875988);1;0;0;0;0
WGD;YAL034C;0;NA;Affinity Capture-MS(16554755);1;0;0;NA;0
WGD;YAL037W;0;NA;NA;NA;NA;0;NA;0
WGD;YAL038W;NA;NA;Reconstituted Complex(29853641);1;1;NA;NA;1
WGD;YAL051W;0;NA;"Affinity Capture-MS(16554755);Reconstituted Complex(18671944)";2;1;NA;NA;1
WGD;YAL053W;NA;NA;NA;NA;NA;0;NA;0
WGD;YAL056W;0;NA;NA;NA;NA;0;0;0
WGD;YAL062W;NA;NA;NA;NA;NA;0;NA;0
WGD;YAR042W;1;NA;"Affinity Capture-MS(16554755);PCA(18467557)";2;2;0;1;1
WGD;YBL009W;0;NA;NA;NA;NA;0;NA;0
WGD;YBL039C;NA;NA;"Affinity Capture-MS(14759368);Affinity Capture-MS(16554755);Two-hybrid(11283351)";3;1;1;1;1
WGD;YBL043W;0;NA;NA;NA;NA;NA;NA;0
WGD;YBL054W;NA;NA;NA;NA;NA;0;NA;0
WGD;YBL056W;NA;NA;"Affinity Capture-MS(11805837);Affinity Capture-MS(16554755)";2;0;0;NA;0
WGD;YBL059W;0;NA;NA;NA;NA;0;NA;0
WGD;YBL061C;0;NA;"Two-hybrid(11489916);Two-hybrid(9314530)";2;0;0;NA;0
WGD;YBL067C;NA;NA;Affinity Capture-MS(22902402);1;1;0;NA;1
WGD;YBL068W;1;NA;NA;NA;NA;0;NA;1
WGD;YBL072C;NA;NA;NA;NA;NA;0;NA;0
WGD;YBL075C;0;NA;NA;NA;NA;0;1;1
WGD;YBL079W;NA;NA;"Affinity Capture-MS(16554755);Affinity Capture-MS(18046405)";2;0;0;0;0
WGD;YBL085W;0;NA;"PCA(28751498);Two-hybrid(11489916);Two-hybrid(19841731)";3;1;0;NA;1
WGD;YBL087C;NA;NA;NA;NA;NA;0;NA;0
WGD;YBL106C;0;NA;NA;NA;NA;0;NA;0
WGD;YBR001C;NA;NA;Affinity Capture-MS(16554755);1;0;0;NA;0
WGD;YBR005W;0;NA;NA;NA;NA;0;NA;0
WGD;YBR014C;0;NA;Reconstituted Complex(18171082);1;1;NA;NA;1
WGD;YBR016W;0;NA;Reconstituted Complex(19345193);1;1;0;NA;1
WGD;YBR020W;0;NA;NA;NA;NA;0;NA;0
WGD;YBR024W;NA;NA;Reconstituted Complex(12125048);1;1;1;NA;1
WGD;YBR031W;NA;NA;NA;NA;NA;0;NA;0
WGD;YBR033W;0;NA;NA;NA;NA;0;NA;0
WGD;YBR037C;0;NA;Reconstituted Complex(11086158);1;1;0;NA;1
WGD;YBR042C;0;NA;NA;NA;NA;0;NA;0
WGD;YBR048W;NA;NA;NA;NA;NA;0;NA;0
WGD;YBR049C;NA;NA;"Affinity Capture-MS(14759368);Affinity Capture-MS(16554755)";2;1;0;NA;1
WGD;YBR052C;0;NA;PCA(18467557);1;0;0;NA;0
WGD;YBR054W;0;NA;"Affinity Capture-MS(16554755);PCA(16093310)";2;1;NA;NA;1
WGD;YBR066C;0;NA;NA;NA;NA;0;NA;0
WGD;YBR068C;1;NA;NA;NA;NA;NA;1;1
WGD;YBR078W;0;NA;NA;NA;NA;0;NA;0
WGD;YBR082C;0;NA;"Affinity Capture-Western(7756256);Biochemical Activity(14747994);Biochemical Activity(22085930)";3;3;0;0;1
WGD;YBR084C-A;NA;NA;NA;NA;NA;0;NA;0
WGD;YBR085W;0;NA;NA;NA;NA;0;NA;0
WGD;YBR089C-A;0;NA;NA;NA;NA;NA;NA;0
WGD;YBR104W;NA;NA;NA;NA;NA;0;NA;0
WGD;YBR117C;0;NA;NA;NA;NA;0;1;1
WGD;YBR118W;NA;NA;Reconstituted Complex(21849502);1;0;0;NA;0
WGD;YBR140C;0;NA;NA;NA;NA;0;1;1
WGD;YBR145W;0;NA;NA;NA;NA;0;NA;0
WGD;YBR150C;0;NA;Two-hybrid(18719252);1;0;0;0;0
WGD;YBR161W;0;NA;PCA(16093310);1;0;0;0;0
WGD;YBR169C;1;NA;Affinity Capture-MS(16554755);1;0;0;NA;1
WGD;YBR172C;NA;NA;Co-crystal Structure(20696395);1;1;0;NA;1
WGD;YBR177C;0;NA;"Affinity Capture-MS(22940862);PCA(18467557);Reconstituted Complex(25308280)";3;2;0;NA;1
WGD;YBR181C;NA;NA;NA;NA;NA;0;NA;0
WGD;YBR183W;0;NA;PCA(16093310);1;0;0;NA;0
WGD;YBR189W;NA;NA;NA;NA;NA;0;1;1
WGD;YBR191W;NA;NA;NA;NA;NA;0;NA;0
WGD;YBR197C;0;NA;NA;NA;NA;0;NA;0
WGD;YBR210W;0;NA;NA;NA;NA;0;NA;0
WGD;YBR214W;0;NA;NA;NA;NA;0;NA;0
WGD;YBR216C;0;NA;NA;NA;NA;0;NA;0
WGD;YBR218C;NA;NA;Affinity Capture-MS(16554755);1;0;NA;1;1
WGD;YBR238C;0;NA;NA;NA;NA;NA;NA;0
WGD;YBR242W;0;NA;"Reconstituted Complex(29752939);Two-hybrid(18719252)";2;2;0;0;1
WGD;YBR273C;NA;NA;Two-hybrid(14755638);1;1;NA;NA;1
WGD;YBR284W;0;NA;NA;NA;NA;0;NA;0
WGD;YCL001W-B;NA;NA;NA;NA;NA;0;NA;0
WGD;YCL011C;0;NA;"Affinity Capture-MS(11805837);Affinity Capture-MS(16554755)";2;0;0;0;0
WGD;YCL024W;NA;NA;PCA(21118957);1;0;0;NA;0
WGD;YCL036W;0;NA;NA;NA;NA;0;NA;0
WGD;YCL037C;NA;NA;Affinity Capture-Western(20494970);1;0;NA;1;1
WGD;YCL040W;NA;NA;Two-hybrid(11283351);1;1;1;NA;1
WGD;YCL043C;NA;NA;"Affinity Capture-Western(18815132);Co-crystal Structure(18815132);PCA(18815132);Reconstituted Complex(18815132)";4;4;NA;NA;1
WGD;YCL048W;0;NA;NA;NA;NA;0;NA;0
WGD;YCL050C;NA;NA;NA;NA;NA;0;NA;0
WGD;YCL051W;NA;NA;NA;NA;NA;0;NA;0
WGD;YCR005C;NA;NA;"PCA(18467557);PCA(22615397);Two-hybrid(10688190)";3;3;0;1;1
WGD;YCR010C;NA;NA;"FRET(22579979);PCA(16093310)";2;1;NA;0;1
WGD;YCR024C-A;NA;NA;PCA(16093310);1;0;NA;NA;0
WGD;YCR026C;0;NA;NA;NA;NA;0;NA;0
WGD;YCR031C;NA;NA;NA;NA;NA;0;NA;0
WGD;YCR048W;NA;NA;NA;NA;NA;0;NA;0
WGD;YCR052W;0;NA;"Affinity Capture-MS(12052880);Affinity Capture-MS(14729968);Affinity Capture-MS(16554755)";3;0;0;0;0
WGD;YCR067C;0;NA;NA;NA;NA;0;NA;0
WGD;YCR069W;0;NA;NA;NA;NA;0;NA;0
WGD;YCR073C;0;NA;Two-hybrid(18719252);1;0;0;0;0
WGD;YCR073W-A;NA;NA;Affinity Capture-MS(16554755);1;0;1;NA;1
WGD;YCR075W-A;1;NA;NA;NA;NA;NA;NA;1
WGD;YCR091W;0;NA;NA;NA;NA;0;NA;0
WGD;YDL012C;0;NA;NA;NA;NA;0;NA;0
WGD;YDL019C;0;NA;Affinity Capture-MS(22940862);1;1;0;1;1
WGD;YDL021W;NA;NA;NA;NA;NA;0;NA;0
WGD;YDL022W;NA;NA;NA;NA;NA;0;NA;0
WGD;YDL036C;0;NA;NA;NA;NA;0;NA;0
WGD;YDL048C;0;NA;NA;NA;NA;0;0;0
WGD;YDL061C;NA;NA;NA;NA;NA;0;NA;0
WGD;YDL070W;0;NA;"Affinity Capture-MS(16554755);Two-hybrid(22875988)";2;0;0;NA;0
WGD;YDL075W;NA;NA;NA;NA;NA;0;NA;0
WGD;YDL079C;0;NA;NA;NA;NA;0;NA;0
WGD;YDL083C;NA;NA;NA;NA;NA;0;NA;0
WGD;YDL085W;NA;NA;PCA(18467557);1;0;0;NA;0
WGD;YDL088C;0;NA;"Affinity Capture-MS(18046405);Reconstituted Complex(19345193)";2;1;0;0;1
WGD;YDL127W;0;NA;Two-hybrid(10688190);1;0;0;NA;0
WGD;YDL130W-A;NA;NA;Two-hybrid(22875988);1;1;0;1;1
WGD;YDL131W;1;NA;PCA(18467557);1;1;NA;NA;1
WGD;YDL134C;0;NA;"Affinity Capture-MS(11805837);Affinity Capture-MS(16554755)";2;0;0;NA;0
WGD;YDL136W;NA;NA;NA;NA;NA;0;NA;0
WGD;YDL138W;0;NA;NA;NA;NA;0;0;0
WGD;YDL155W;0;NA;Affinity Capture-MS(16554755);1;0;0;NA;0
WGD;YDL161W;NA;NA;NA;NA;NA;0;NA;0
WGD;YDL175C;0;NA;Affinity Capture-MS(11805837);1;0;0;0;0
WGD;YDL179W;0;NA;NA;NA;NA;0;NA;0
WGD;YDL181W;0;NA;Two-hybrid(11087867);1;0;NA;1;1
WGD;YDL182W;1;NA;"Affinity Capture-MS(16554755);PCA(18467557);PCA(22615397)";3;2;NA;NA;1
WGD;YDL184C;NA;NA;NA;NA;NA;0;NA;0
WGD;YDL188C;0;NA;"Affinity Capture-MS(11805837);Affinity Capture-MS(16554755)";2;0;0;NA;0
WGD;YDL192W;1;NA;"Affinity Capture-MS(11805837);Affinity Capture-MS(22940862);PCA(18467557);Reconstituted Complex(18689681)";4;3;0;1;1
WGD;YDL194W;0;NA;NA;NA;NA;0;0;0
WGD;YDL204W;1;NA;PCA(18467557);1;1;1;1;1
WGD;YDL211C;0;NA;NA;NA;NA;0;NA;0
WGD;YDL214C;0;NA;NA;NA;NA;0;NA;0
WGD;YDL223C;0;NA;NA;NA;NA;0;NA;0
